count,name,description,status,usage,daysRange,detailedMessageShown,totalCount,activityCount,clientUnixTime,id2,messengerId,messengerName,unixTime,messageType,latitude,longitude,modelId,showCustomMsg,dateTime,batteryState,hidden
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406955736,0-2452887,Pony Express 2015 reride,1434450677,TRACK,39.85833,-96.80618,SPOT3,Y,2015-06-16T10:31:17+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406957360,0-2452887,Pony Express 2015 reride,1434451272,TRACK,39.88581,-96.8062,SPOT3,Y,2015-06-16T10:41:12+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406960078,0-2452887,Pony Express 2015 reride,1434451986,TRACK,39.89988,-96.82474,SPOT3,Y,2015-06-16T10:53:06+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406963717,0-2452887,Pony Express 2015 reride,1434452458,TRACK,39.90109,-96.84348,SPOT3,Y,2015-06-16T11:00:58+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406963693,0-2452887,Pony Express 2015 reride,1434453058,TRACK,39.90126,-96.84348,SPOT3,Y,2015-06-16T11:10:58+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406965640,0-2452887,Pony Express 2015 reride,1434453654,TRACK,39.90114,-96.8435,SPOT3,Y,2015-06-16T11:20:54+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406967858,0-2452887,Pony Express 2015 reride,1434454402,TRACK,39.90125,-96.84344,SPOT3,Y,2015-06-16T11:33:22+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406973141,0-2452887,Pony Express 2015 reride,1434455061,TRACK,39.91965,-96.84374,SPOT3,Y,2015-06-16T11:44:21+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406973125,0-2452887,Pony Express 2015 reride,1434455661,TRACK,39.92939,-96.86279,SPOT3,Y,2015-06-16T11:54:21+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406975345,0-2452887,Pony Express 2015 reride,1434456197,TRACK,39.94376,-96.88141,SPOT3,Y,2015-06-16T12:03:17+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406977967,0-2452887,Pony Express 2015 reride,1434456796,TRACK,39.95626,-96.90024,SPOT3,Y,2015-06-16T12:13:16+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406980383,0-2452887,Pony Express 2015 reride,1434457394,TRACK,39.98749,-96.90024,SPOT3,Y,2015-06-16T12:23:14+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406985569,0-2452887,Pony Express 2015 reride,1434457991,TRACK,40.00155,-96.91298,SPOT3,Y,2015-06-16T12:33:11+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406985537,0-2452887,Pony Express 2015 reride,1434458591,TRACK,40.00503,-96.93512,SPOT3,Y,2015-06-16T12:43:11+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406988650,0-2452887,Pony Express 2015 reride,1434459264,TRACK,40.02446,-96.93494,SPOT3,Y,2015-06-16T12:54:24+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406991625,0-2452887,Pony Express 2015 reride,1434459780,TRACK,40.04148,-96.93494,SPOT3,Y,2015-06-16T13:03:00+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,406994711,0-2452887,Pony Express 2015 reride,1434460379,TRACK,40.05957,-96.94434,SPOT3,Y,2015-06-16T13:12:59+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407001528,0-2452887,Pony Express 2015 reride,1434460974,TRACK,40.05948,-96.96774,SPOT3,Y,2015-06-16T13:22:54+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407001492,0-2452887,Pony Express 2015 reride,1434461574,TRACK,40.05952,-96.99203,SPOT3,Y,2015-06-16T13:32:54+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407004702,0-2452887,Pony Express 2015 reride,1434462172,TRACK,40.08285,-97.01089,SPOT3,Y,2015-06-16T13:42:52+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407009117,0-2452887,Pony Express 2015 reride,1434462894,TRACK,40.10286,-97.03809,SPOT3,Y,2015-06-16T13:54:54+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407012002,0-2452887,Pony Express 2015 reride,1434463369,TRACK,40.10953,-97.05185,SPOT3,Y,2015-06-16T14:02:49+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407400216,0-2452887,Pony Express 2015 reride,1434542339,TRACK,40.8607,-99.98322,SPOT3,Y,2015-06-17T11:58:59+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407405898,0-2452887,Pony Express 2015 reride,1434542932,TRACK,40.81603,-100.00308,SPOT3,Y,2015-06-17T12:08:52+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407405859,0-2452887,Pony Express 2015 reride,1434543532,TRACK,40.81603,-100.03381,SPOT3,Y,2015-06-17T12:18:52+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407416268,0-2452887,Pony Express 2015 reride,1434544321,TRACK,40.83238,-100.05289,SPOT3,Y,2015-06-17T12:32:01+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407416267,0-2452887,Pony Express 2015 reride,1434544921,TRACK,40.84508,-100.07194,SPOT3,Y,2015-06-17T12:42:01+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407416231,0-2452887,Pony Express 2015 reride,1434545521,TRACK,40.84435,-100.1055,SPOT3,Y,2015-06-17T12:52:01+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407418125,0-2452887,Pony Express 2015 reride,1434545911,TRACK,40.84416,-100.10986,SPOT3,Y,2015-06-17T12:58:31+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407421468,0-2452887,Pony Express 2015 reride,1434546508,TRACK,40.8521,-100.12885,SPOT3,Y,2015-06-17T13:08:28+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407432226,0-2452887,Pony Express 2015 reride,1434547092,TRACK,40.87309,-100.12961,SPOT3,Y,2015-06-17T13:18:12+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407428581,0-2452887,Pony Express 2015 reride,1434547696,TRACK,40.88535,-100.14752,SPOT3,Y,2015-06-17T13:28:16+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407432191,0-2452887,Pony Express 2015 reride,1434548292,TRACK,40.88527,-100.14755,SPOT3,Y,2015-06-17T13:38:12+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,156,0,0,407436226,0-2452887,Pony Express 2015 reride,1434548890,TRACK,40.88747,-100.16138,SPOT3,Y,2015-06-17T13:48:10+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406934640,0-2452887,Pony Express 2015 reride,1434442318,TRACK,39.87086,-96.60175,SPOT3,Y,2015-06-16T08:11:58+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406933107,0-2452887,Pony Express 2015 reride,1434441721,TRACK,39.87074,-96.58368,SPOT3,Y,2015-06-16T08:02:01+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406931526,0-2452887,Pony Express 2015 reride,1434441123,TRACK,39.87065,-96.56995,SPOT3,Y,2015-06-16T07:52:03+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406930401,0-2452887,Pony Express 2015 reride,1434440633,TRACK,39.87052,-96.55759,SPOT3,Y,2015-06-16T07:43:53+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406928336,0-2452887,Pony Express 2015 reride,1434439927,TRACK,39.87051,-96.52057,SPOT3,Y,2015-06-16T07:32:07+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406928357,0-2452887,Pony Express 2015 reride,1434439327,TRACK,39.87047,-96.50152,SPOT3,Y,2015-06-16T07:22:07+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406925695,0-2452887,Pony Express 2015 reride,1434438733,TRACK,39.87047,-96.48239,SPOT3,Y,2015-06-16T07:12:13+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406923987,0-2452887,Pony Express 2015 reride,1434438137,TRACK,39.87045,-96.45502,SPOT3,Y,2015-06-16T07:02:17+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406922557,0-2452887,Pony Express 2015 reride,1434437537,TRACK,39.8634,-96.44365,SPOT3,Y,2015-06-16T06:52:17+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406920991,0-2452887,Pony Express 2015 reride,1434436978,TRACK,39.86344,-96.42661,SPOT3,Y,2015-06-16T06:42:58+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406919263,0-2452887,Pony Express 2015 reride,1434436344,TRACK,39.90903,-96.42654,SPOT3,Y,2015-06-16T06:32:24+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406917771,0-2452887,Pony Express 2015 reride,1434435747,TRACK,39.90979,-96.41986,SPOT3,Y,2015-06-16T06:22:27+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406916164,0-2452887,Pony Express 2015 reride,1434435150,TRACK,39.90968,-96.41986,SPOT3,Y,2015-06-16T06:12:30+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406914655,0-2452887,Pony Express 2015 reride,1434434553,TRACK,39.90982,-96.42654,SPOT3,Y,2015-06-16T06:02:33+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406913072,0-2452887,Pony Express 2015 reride,1434433987,TRACK,39.86342,-96.42657,SPOT3,Y,2015-06-16T05:53:07+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406911526,0-2452887,Pony Express 2015 reride,1434433447,TRACK,39.86344,-96.40725,SPOT3,Y,2015-06-16T05:44:07+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406909767,0-2452887,Pony Express 2015 reride,1434432764,TRACK,39.86358,-96.383,SPOT3,Y,2015-06-16T05:32:44+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406907949,0-2452887,Pony Express 2015 reride,1434432167,TRACK,39.86368,-96.36118,SPOT3,Y,2015-06-16T05:22:47+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406906220,0-2452887,Pony Express 2015 reride,1434431572,TRACK,39.87093,-96.35098,SPOT3,Y,2015-06-16T05:12:52+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406904626,0-2452887,Pony Express 2015 reride,1434430975,TRACK,39.87098,-96.3165,SPOT3,Y,2015-06-16T05:02:55+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406902753,0-2452887,Pony Express 2015 reride,1434430379,TRACK,39.87091,-96.2876,SPOT3,Y,2015-06-16T04:52:59+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406900955,0-2452887,Pony Express 2015 reride,1434429783,TRACK,39.87092,-96.27469,SPOT3,Y,2015-06-16T04:43:03+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406899744,0-2452887,Pony Express 2015 reride,1434429354,TRACK,39.87088,-96.25949,SPOT3,Y,2015-06-16T04:35:54+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406897191,0-2452887,Pony Express 2015 reride,1434428589,TRACK,39.8708,-96.22732,SPOT3,Y,2015-06-16T04:23:09+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406895399,0-2452887,Pony Express 2015 reride,1434427992,TRACK,39.87088,-96.19843,SPOT3,Y,2015-06-16T04:13:12+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406893596,0-2452887,Pony Express 2015 reride,1434427395,TRACK,39.88524,-96.1828,SPOT3,Y,2015-06-16T04:03:15+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406891515,0-2452887,Pony Express 2015 reride,1434426799,TRACK,39.88548,-96.16266,SPOT3,Y,2015-06-16T03:53:19+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406889927,0-2452887,Pony Express 2015 reride,1434426305,TRACK,39.8855,-96.14645,SPOT3,Y,2015-06-16T03:45:05+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406887929,0-2452887,Pony Express 2015 reride,1434425703,TRACK,39.88547,-96.1207,SPOT3,Y,2015-06-16T03:35:03+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406885474,0-2452887,Pony Express 2015 reride,1434425003,TRACK,39.88501,-96.08972,SPOT3,Y,2015-06-16T03:23:23+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406883417,0-2452887,Pony Express 2015 reride,1434424407,TRACK,39.86802,-96.08951,SPOT3,Y,2015-06-16T03:13:27+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406881140,0-2452887,Pony Express 2015 reride,1434423811,TRACK,39.84929,-96.08942,SPOT3,Y,2015-06-16T03:03:31+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406879098,0-2452887,Pony Express 2015 reride,1434423214,TRACK,39.84182,-96.08093,SPOT3,Y,2015-06-16T02:53:34+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406876816,0-2452887,Pony Express 2015 reride,1434422618,TRACK,39.83612,-96.07489,SPOT3,Y,2015-06-16T02:43:38+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406874814,0-2452887,Pony Express 2015 reride,1434422077,TRACK,39.83424,-96.06104,SPOT3,Y,2015-06-16T02:34:37+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406872513,0-2452887,Pony Express 2015 reride,1434421421,TRACK,39.83426,-96.06088,SPOT3,Y,2015-06-16T02:23:41+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406870065,0-2452887,Pony Express 2015 reride,1434420826,TRACK,39.83278,-96.0477,SPOT3,Y,2015-06-16T02:13:46+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406867774,0-2452887,Pony Express 2015 reride,1434420226,TRACK,39.82682,-96.02148,SPOT3,Y,2015-06-16T02:03:46+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406865463,0-2452887,Pony Express 2015 reride,1434419646,TRACK,39.82674,-95.99588,SPOT3,Y,2015-06-16T01:54:06+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406862739,0-2452887,Pony Express 2015 reride,1434419032,TRACK,39.82629,-95.9769,SPOT3,Y,2015-06-16T01:43:52+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406860672,0-2452887,Pony Express 2015 reride,1434418497,TRACK,39.798,-95.97647,SPOT3,Y,2015-06-16T01:34:57+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406857989,0-2452887,Pony Express 2015 reride,1434417840,TRACK,39.79799,-95.97659,SPOT3,Y,2015-06-16T01:24:00+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406855081,0-2452887,Pony Express 2015 reride,1434417244,TRACK,39.79362,-95.93926,SPOT3,Y,2015-06-16T01:14:04+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406851895,0-2452887,Pony Express 2015 reride,1434416648,TRACK,39.78111,-95.92046,SPOT3,Y,2015-06-16T01:04:08+0000,GOOD,0
